timestep_superordinate_dispatch,region_dispatch,technology,carrier,variable,value
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,expStSize,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,expStSize,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,expStSize,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,expStOut,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,capaStIn,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStOut,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,capaStSize,0.0
10th < 2020,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,East < EastNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,East < EastSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,West < WestNorth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2025,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
20th < 2030,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2035,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
30th < 2040,West < WestSouth,solar < rooftop < solarThermal,heat,commCapaStSize,0.0
10th < 2020,East < EastNorth,wind < offshore,none,expConv,40.0
20th < 2025,East < EastNorth,wind < offshore,none,expConv,0.0
20th < 2030,East < EastNorth,wind < offshore,none,expConv,0.0
30th < 2035,East < EastNorth,wind < offshore,none,expConv,0.0
30th < 2040,East < EastNorth,wind < offshore,none,expConv,0.0
10th < 2020,West < WestNorth,wind < offshore,none,expConv,20.0
20th < 2025,West < WestNorth,wind < offshore,none,expConv,0.0
20th < 2030,West < WestNorth,wind < offshore,none,expConv,0.0
30th < 2035,West < WestNorth,wind < offshore,none,expConv,0.0
30th < 2040,West < WestNorth,wind < offshore,none,expConv,0.0
10th < 2020,East < EastNorth,wind < offshore,none,capaConv,40.0
20th < 2025,East < EastNorth,wind < offshore,none,capaConv,40.0
20th < 2030,East < EastNorth,wind < offshore,none,capaConv,40.0
30th < 2035,East < EastNorth,wind < offshore,none,capaConv,40.0
30th < 2040,East < EastNorth,wind < offshore,none,capaConv,40.0
10th < 2020,West < WestNorth,wind < offshore,none,capaConv,20.0
20th < 2025,West < WestNorth,wind < offshore,none,capaConv,20.0
20th < 2030,West < WestNorth,wind < offshore,none,capaConv,20.0
30th < 2035,West < WestNorth,wind < offshore,none,capaConv,20.0
30th < 2040,West < WestNorth,wind < offshore,none,capaConv,20.0
10th < 2020,East < EastNorth,wind < offshore,none,commCapaConv,40.0
20th < 2025,East < EastNorth,wind < offshore,none,commCapaConv,40.0
20th < 2030,East < EastNorth,wind < offshore,none,commCapaConv,40.0
30th < 2035,East < EastNorth,wind < offshore,none,commCapaConv,40.0
30th < 2040,East < EastNorth,wind < offshore,none,commCapaConv,40.0
10th < 2020,West < WestNorth,wind < offshore,none,commCapaConv,20.0
20th < 2025,West < WestNorth,wind < offshore,none,commCapaConv,20.0
20th < 2030,West < WestNorth,wind < offshore,none,commCapaConv,20.0
30th < 2035,West < WestNorth,wind < offshore,none,commCapaConv,20.0
30th < 2040,West < WestNorth,wind < offshore,none,commCapaConv,20.0
10th < 2020,East,gasStorage,gas,capaStOut,216.0
10th < 2020,West,gasStorage,gas,capaStOut,99.0
20th < 2025,East,gasStorage,gas,capaStOut,216.0
20th < 2025,West,gasStorage,gas,capaStOut,99.0
20th < 2030,East,gasStorage,gas,capaStOut,216.0
20th < 2030,West,gasStorage,gas,capaStOut,99.0
30th < 2035,East,gasStorage,gas,capaStOut,216.0
30th < 2035,West,gasStorage,gas,capaStOut,99.0
30th < 2040,East,gasStorage,gas,capaStOut,216.0
30th < 2040,West,gasStorage,gas,capaStOut,99.0
10th < 2020,East,gasStorage,gas,capaStSize,230000.0
10th < 2020,West,gasStorage,gas,capaStSize,150000.0
20th < 2025,East,gasStorage,gas,capaStSize,230000.0
20th < 2025,West,gasStorage,gas,capaStSize,150000.0
20th < 2030,East,gasStorage,gas,capaStSize,230000.0
20th < 2030,West,gasStorage,gas,capaStSize,150000.0
30th < 2035,East,gasStorage,gas,capaStSize,230000.0
30th < 2035,West,gasStorage,gas,capaStSize,150000.0
30th < 2040,East,gasStorage,gas,capaStSize,230000.0
30th < 2040,West,gasStorage,gas,capaStSize,150000.0
10th < 2020,East,gasStorage,gas,commCapaStOut,216.0
10th < 2020,West,gasStorage,gas,commCapaStOut,99.0
20th < 2025,East,gasStorage,gas,commCapaStOut,216.0
20th < 2025,West,gasStorage,gas,commCapaStOut,99.0
20th < 2030,East,gasStorage,gas,commCapaStOut,216.0
20th < 2030,West,gasStorage,gas,commCapaStOut,99.0
30th < 2035,East,gasStorage,gas,commCapaStOut,216.0
30th < 2035,West,gasStorage,gas,commCapaStOut,99.0
30th < 2040,East,gasStorage,gas,commCapaStOut,216.0
30th < 2040,West,gasStorage,gas,commCapaStOut,99.0
10th < 2020,East,gasStorage,gas,commCapaStSize,230000.0
10th < 2020,West,gasStorage,gas,commCapaStSize,150000.0
20th < 2025,East,gasStorage,gas,commCapaStSize,230000.0
20th < 2025,West,gasStorage,gas,commCapaStSize,150000.0
20th < 2030,East,gasStorage,gas,commCapaStSize,230000.0
20th < 2030,West,gasStorage,gas,commCapaStSize,150000.0
30th < 2035,East,gasStorage,gas,commCapaStSize,230000.0
30th < 2035,West,gasStorage,gas,commCapaStSize,150000.0
30th < 2040,East,gasStorage,gas,commCapaStSize,230000.0
30th < 2040,West,gasStorage,gas,commCapaStSize,150000.0
10th < 2020,East,gasStorage,gas,capaStIn,240.0
10th < 2020,West,gasStorage,gas,capaStIn,110.0
20th < 2025,East,gasStorage,gas,capaStIn,240.0
20th < 2025,West,gasStorage,gas,capaStIn,110.0
20th < 2030,East,gasStorage,gas,capaStIn,240.0
20th < 2030,West,gasStorage,gas,capaStIn,110.0
30th < 2035,East,gasStorage,gas,capaStIn,240.0
30th < 2035,West,gasStorage,gas,capaStIn,110.0
30th < 2040,East,gasStorage,gas,capaStIn,240.0
30th < 2040,West,gasStorage,gas,capaStIn,110.0
10th < 2020,East,gasStorage,gas,commCapaStIn,240.0
10th < 2020,West,gasStorage,gas,commCapaStIn,110.00000000000001
20th < 2025,East,gasStorage,gas,commCapaStIn,240.0
20th < 2025,West,gasStorage,gas,commCapaStIn,110.00000000000001
20th < 2030,East,gasStorage,gas,commCapaStIn,240.0
20th < 2030,West,gasStorage,gas,commCapaStIn,110.00000000000001
30th < 2035,East,gasStorage,gas,commCapaStIn,240.0
30th < 2035,West,gasStorage,gas,commCapaStIn,110.00000000000001
30th < 2040,East,gasStorage,gas,commCapaStIn,240.0
30th < 2040,West,gasStorage,gas,commCapaStIn,110.00000000000001
10th < 2020,East,gasPlant < ccgt < CHP,none,expConv,5.4031896919851885
20th < 2025,East,gasPlant < ccgt < CHP,none,expConv,0.0
20th < 2030,East,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2035,East,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2040,East,gasPlant < ccgt < CHP,none,expConv,0.0
10th < 2020,West,gasPlant < ccgt < CHP,none,expConv,0.8588021859649122
20th < 2025,West,gasPlant < ccgt < CHP,none,expConv,0.0
20th < 2030,West,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2035,West,gasPlant < ccgt < CHP,none,expConv,0.0
30th < 2040,West,gasPlant < ccgt < CHP,none,expConv,0.0
10th < 2020,East,gasPlant < ccgt < CHP,none,capaConv,5.403189691985189
20th < 2025,East,gasPlant < ccgt < CHP,none,capaConv,5.4031896919851885
20th < 2030,East,gasPlant < ccgt < CHP,none,capaConv,5.4031896919851885
30th < 2035,East,gasPlant < ccgt < CHP,none,capaConv,5.4031896919851885
30th < 2040,East,gasPlant < ccgt < CHP,none,capaConv,5.4031896919851885
10th < 2020,West,gasPlant < ccgt < CHP,none,capaConv,0.8588021859649122
20th < 2025,West,gasPlant < ccgt < CHP,none,capaConv,0.8588021859649122
20th < 2030,West,gasPlant < ccgt < CHP,none,capaConv,0.8588021859649122
30th < 2035,West,gasPlant < ccgt < CHP,none,capaConv,0.8588021859649122
30th < 2040,West,gasPlant < ccgt < CHP,none,capaConv,0.8588021859649122
10th < 2020,East,gasPlant < ccgt < CHP,none,commCapaConv,5.403189691985189
20th < 2025,East,gasPlant < ccgt < CHP,none,commCapaConv,5.4031896919851885
20th < 2030,East,gasPlant < ccgt < CHP,none,commCapaConv,5.4031896919851885
30th < 2035,East,gasPlant < ccgt < CHP,none,commCapaConv,5.4031896919851885
30th < 2040,East,gasPlant < ccgt < CHP,none,commCapaConv,0.622963740231241
10th < 2020,West,gasPlant < ccgt < CHP,none,commCapaConv,0.8588021859649122
20th < 2025,West,gasPlant < ccgt < CHP,none,commCapaConv,0.8588021859649122
20th < 2030,West,gasPlant < ccgt < CHP,none,commCapaConv,0.8588021859649122
30th < 2035,West,gasPlant < ccgt < CHP,none,commCapaConv,0.8588021859649122
30th < 2040,West,gasPlant < ccgt < CHP,none,commCapaConv,0.0
10th < 2020,East,gasBoiler,none,expConv,122.53408312123733
20th < 2025,East,gasBoiler,none,expConv,0.0
20th < 2030,East,gasBoiler,none,expConv,0.0
30th < 2035,East,gasBoiler,none,expConv,0.0
30th < 2040,East,gasBoiler,none,expConv,0.0
10th < 2020,West,gasBoiler,none,expConv,72.55705019664185
20th < 2025,West,gasBoiler,none,expConv,0.342285444992914
20th < 2030,West,gasBoiler,none,expConv,0.0
30th < 2035,West,gasBoiler,none,expConv,0.0
30th < 2040,West,gasBoiler,none,expConv,0.0
10th < 2020,East,gasBoiler,none,capaConv,142.53408312123733
20th < 2025,East,gasBoiler,none,capaConv,138.53408312123733
20th < 2030,East,gasBoiler,none,capaConv,138.53408312123733
30th < 2035,East,gasBoiler,none,capaConv,122.53408312123733
30th < 2040,East,gasBoiler,none,capaConv,122.53408312123733
10th < 2020,West,gasBoiler,none,capaConv,100.55705019664185
20th < 2025,West,gasBoiler,none,capaConv,84.89933564163478
20th < 2030,West,gasBoiler,none,capaConv,84.89933564163478
30th < 2035,West,gasBoiler,none,capaConv,72.89933564163478
30th < 2040,West,gasBoiler,none,capaConv,72.89933564163478
10th < 2020,East,gasBoiler,none,commCapaConv,142.53408312123733
20th < 2025,East,gasBoiler,none,commCapaConv,120.94783020716561
20th < 2030,East,gasBoiler,none,commCapaConv,94.48309841974894
30th < 2035,East,gasBoiler,none,commCapaConv,67.16405969860182
30th < 2040,East,gasBoiler,none,commCapaConv,29.15634763079142
10th < 2020,West,gasBoiler,none,commCapaConv,100.55705019664185
20th < 2025,West,gasBoiler,none,commCapaConv,80.47005479432413
20th < 2030,West,gasBoiler,none,commCapaConv,62.27347964255942
30th < 2035,West,gasBoiler,none,commCapaConv,43.25664950485576
30th < 2040,West,gasBoiler,none,commCapaConv,17.119662445483566
10th < 2020,East,gasPlant < ocgt < gasFueled,none,expConv,136.86805835261987
20th < 2025,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
20th < 2030,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
30th < 2035,East,gasPlant < ocgt < gasFueled,none,expConv,0.0
